ip_location,content,label
河北,胶原蛋白流失了,1.0
吉林,生孩子不是为了用，而是你觉得你的生活中需要有这么一个人，而你也能负起做父母的责任，如果你不确定，或是没做好准备，那么不要生，否则对你，对孩子都会是负担,0.0
广东,其实还是生小孩吧。。不然老年真的很惨！,0.0
未知,当时北京有个人也被威胁了，说他儿子是他软肋,1.0
未知,90，结婚都没结，压根不想结婚，不想生,2.0
未知,丁克我们单位就有，但是男的坚决丁克，一直丁到最后真少见，我单位的男老师，老婆是大学老师，要孩子要的晚，最后怎么要上的从怀孕到生基本上没下过床，这都给生了,0.0
云南,有孩子吗就今日话题北大才女的 纸上谈兵永远只有在纸上 等你踏出的那一步你才会知道你侃侃而谈的理论实则就是一大笑话 在我看来最舒服的状态就是让孩子开心快乐的前提是让自己更加快乐 只有能让孩子与自己共勉之 共同快乐生活 人生这短短这一辈子才没白活,0.0
河南,有道理,1.0
江苏,我都不爱拍照了[doge]美颜都感觉拍不好看了[笑哭R],1.0
新疆,你开心他的开心，痛苦他的痛苦。人间百味才尝全,0.0
未知,你小子！你有女朋友是你应得的！,1.0
上海,和你截然相反，就算有太多钱，如果没有人让我爱让我牵挂，也觉得空空的[笑哭R][笑哭R][笑哭R],0.0
河南,以下回复只针对我这边的一楼玫瑰🌹·固步自封的东西，这年代，自己经济独立不结婚有什么大不了的。如果将就嫁给了一个没那么喜欢的人，还要一辈子因为鸡毛蒜皮的琐事，吃苦受累相夫教子，每天委曲求全维持婚姻，这就是父母希望的？这就是你来到世间的意义？还有绝不绝后的，你是皇室血统需要延续吗？还亲戚不管你了。你生100个孩子，你亲戚就管你了？咋滴指望亲戚给你养老送终呢，讲实话，就算你有100个孩子，将来未必有人给你养老。我真呵呵了。,1.0
河北,懂了，不生孩子能活到105[偷笑R],2.0
未知,我男朋友听我全部读完后问我第一条是什么？我说是不是真的想要孩子？他说：不是。,2.0
河北,这是结婚的没得到啥满意答案，现在来问生娃了[呲牙][呲牙][呲牙],0.0
河北,所以领养一个孩子是比较不错的选择吗[哇R],1.0
湖北,感觉身体方面也变差了好多，人憔悴了好多，有时候手机拍摄，看自己的时候眼睛很无神，没怀孕以前很明显的感觉,0.0
湖北,坏处就是会爽死,2.0
广东,还是能让你找回童年乐趣,0.0
山东,生孩子就是人生的一场体验，建立一段亲密关系。,0.0
未知,按照你写的这个标准，我国几成能达到？,1.0
广东,身材正好,1.0
湖北,我就是这么想的所以不生孩子[doge],2.0
福建,我一直觉得，当妈妈是一件很辛苦的事情，我没有那么多的奉献精神，没办法用一生来学习这个身份，所以，选择丁克，这是我和我妈没办法比的。,2.0
未知,怎么会遇见很多困难而无处可求？我可以刷抖音啊，能自己尝试解决的自己解决，解决不了的用钱喊人解决，钱都解决不了那就等死。,1.0
广东,长喜乐 愿安宁,1.0
未知,世界环境污染日渐严重，我不想害我的孩子遭罪,2.0
英国,一直保持学习，包括学习跟上社会的发展，交一些和自己一样的单身独居朋友互相照顾，在不同的阶段寻找自己的爱好和精神支柱。选了什么路就给自己好好做打算。不要孩子有不要孩子需要规划的事情，要孩子也有要孩子需要规划的事情。你都自己提前明白未来要面对的事情了还不及时规划，最大可能规避这些问题，这和孩子一热突然生个孩子有什么区别,1.0
江西,啊对对对，没有孩子早离婚了。别结婚别生娃,2.0
未知,巴不得[doge],1.0
黑龙江,说明什么，说明单身不用操心孩子，能活到105[doge],2.0
未知,我的第六感告诉我，你男朋友以后会因为这个跟你吵架，劝你再考虑考虑,1.0
上海,就是除了爱她以外就是超级爱。,0.0
广东,繁殖是生物的本能，不生小孩只是生不起而已,0.0
广东,好多款睡衣…,1.0
陕西,传承吧[微笑][微笑][微笑],0.0
未知,丁与不丁都是自己对生活态度的选择，白驹过隙，各自活出精彩。谁都不可能过对方的人生，一起加油(ง •̀_•́)ง[飞吻R],1.0
新疆,第一个看样子就能看出来他会怎么说,1.0
浙江,我奶生了十几个 还活到一百岁 难道她本来可以活到..？不敢想了,1.0
浙江,你们那个年代，贫富差距有这么大吗,1.0
安徽,第一个老大爷[呆无辜][呆无辜][呆无辜],1.0
未知,我把队友的后路给断了呢…,1.0
广西,顺其自然，有了就生了，也想弥补自己留守儿童的童年,0.0
未知,我父母 养儿防老养儿防老[doge]你不孝顺我养你干什么[doge]孝顺就是我说什么就什么 我说的就要办到 否则别以为你很厉害 不过就那样[doge],1.0
江苏,笑死了，这老头子，到我这个年纪你就懂了,1.0
山东,我真怕往后生育率低反而强奸不判刑了,1.0
未知,圈子问题，我周围别说生孩子，结婚的都没有,2.0
河南,有子女进了养老院，没人欺负你[捂脸],0.0
日本,最大的区别难道不是没有自由吗？单身可以放纵想干嘛干嘛想去哪去哪儿，有娃以后去哪都只能想想。就算有时间也还要想想钱有没有到位，养孩子要花好多钱。,2.0
广东,我告诉你最大是什么？ 陪伴他成长那种喜悦……,0.0
新疆,我们与父母，我们与孩子，我们与爱人的关系，就像这慢慢人生里不同阶段的不同期待，他们在合适的时候出现，在退出时离开，有了他们生活才变得有滋味，以前我不懂母亲为了总是期待带孙子，后来她说因为六十岁了，玩也玩了吃也吃了对什么都不感兴趣，漂亮的衣服美丽的景色好像都不再让她动心了,0.0
未知,这辈子算白活了,1.0
北京,刚生完的时候浑身散发着幸福的光辉,0.0
广东,清远的，有缘份相识吗？,1.0
河北,丰富你的人生,0.0
未知,不可能[doge][流汗R],2.0
未知,少吧  我这退休大哥她女儿女婿。。。一直不要孩子[笑哭R]他也想的开 反正催也没用,2.0
河北,你是不是太累了，感觉生完一年看着最疲惫，生完两年反而看着还不错,1.0
上海,想多了，没钱最可怜，没钱生孩子也会遭报应的,1.0
上海,爱孩子就生 一切都是值得的，不爱千万别生，不要为了生而生,1.0
贵州,作者多少年纪？[奸笑],1.0
四川,[图片表情],1.0
北京,我觉得还好 老就老吧 至少你获得一个可爱的娃 如果不生娃 万一心态不好 没准焦虑的更老[笑哭R],0.0
未知,还删评论？,1.0
美国,好赞同,1.0
河南,以后无论有子女没子女归宿都是养老院,1.0
广东,91年的岩吾岩,1.0
上海,开心就好，我也不想生娃，二人世界挺自在，生个娃就是两个家庭的磨合，不生只要两个人自己磨合就行,2.0
未知,生孩子，就是想生孩子。包括现在的我们孝顺父母，那就是孝顺父母。没有什么原因。当然，不想生孩子，也就是不想生孩子。都不要强求。生而为人，管好自己。,1.0
未知,还是吃太饱了，肯定要生孩子啊，如果未来人口少了，社保和养老金难以为继，只能靠我自己的孩子，当然那时候新生人口一共才400多万也不卷了，希望大家说到做到[害羞R]，我看有人说跑外卖所以感伤的，属实是逆天，自己靠双手和大脑养活自己不很正常么？没努力提升自己就是跑外卖养活自己，帮孩子付个首付，买辆车得了，自己打拼呗，搞得跟天塌了一样[笑哭R],0.0
广东,现在拆迁你的老房子，都只给你补偿一张房票呢！让你去郊区接着还房贷。还生个吊？子子孙孙做房奴无穷尽也。,1.0
陕西,[赞][赞][赞],1.0
未知,我不想买房，如果可以不准备房子那生不生其实没啥所谓,1.0
未知,看自己心情咯，开心就好，有人喜欢小孩有人不喜欢，没必要把大家认知都调频到跟你一样的想法，开心就好,1.0
未知,996呢,1.0
西藏,省吃俭用养个孩子，到最后自己没钱去高档养老院，只能选个凑合的；不生孩子可以活得潇潇洒洒，最后还可以毫无顾虑地选个好的养老院[灵机一动],2.0
广东,会很孤独。没有子女朋友病的病死的死，自己连说话的人都没有，接受新生事物的能力慢慢退化跟不上时代，没有下一代教的话，新的“手机”“电脑”可能都不会用。内心强大的人除外。,0.0
澳大利亚,现在的老人家70岁以前也在帮忙分担子女压力吧，不是带孩子就是帮忙还贷，之前陪我妈住了几天院，就没看见几个老人床前有子女的，不是老伴就是护工，一问都是孩子忙不能耽误赚钱，所以生与不生差别不大啊，当然如果家产雄厚的姐妹建议生，不要让人吃绝户了,1.0
江苏,这个价格实诚了，我大学四年花费16万，大差不差[doge],1.0
未知,我真的好喜欢小孩子，我不用把所有的精力都放在她的身上，我也可以过好我自己，前提是我有钱，另一半好，婆家好,0.0
辽宁,自己怎么舒服怎么来，人就这一辈子，不能委屈了自己，老了没有依靠无所谓呀，反正我快乐这么长时间了，老了没依靠也是我应得的[调皮]大不了养老院待着呗，实在不行就嘎掉，反正这辈子快乐够了[调皮],2.0
马来西亚,[微笑],1.0
北京,中国的孩子啃老基本上可以啃一辈子[笑哭R],1.0
未知,说的很实际没有夸大,1.0
江苏,道理一大堆 好处是一个说不出[看],2.0
江西,好奇怪  我嫂嫂是生完孩子变得更漂亮了,0.0
上海,耗时20年的终极养成类游戏，玩这场游戏的过程就很值得啊。,0.0
江西,大部分丁克的都不后悔[笑哭R]很多生娃的都后悔,2.0
未知,35岁，身边真丁克的就一个，还是个同事[笑哭R]还有俩娶不到的,0.0
浙江,都去养老院，那谁照顾你们呢,0.0
广东,别人不知道，但他们让我有爱别人的能力，也感受到了爱的存在,0.0
广东,还是得生孩子，因为我想知道我自己的孩子长啥样[捂脸],0.0
未知,说到底 生孩子的是为了利己 不生也是利己 看个人选择 但是很多生孩子的非要上帝视角评判or诅咒不生的人晚年凄惨我觉得很没品[微笑R],1.0
广东,你吃的蛮多的，这是早餐？,1.0
广东,自己是独生子女的二胎妈妈，如果人生重开一次我选择不婚不育！但是现在的我也不后悔，因为我的小可爱真的每天在治愈我,0.0
辽宁,感受不到当妈妈的幸福,2.0
未知,我觉得爹妈生我的时候他们肯定没想这么多，甚至不会说达成共识白纸黑字写下来，反正他们都把力所能及中最好的条件给我了，我觉得这完全和穷富无关,0.0
湖北,生孩子之前：有啥用，有啥好处，生完孩子：他就是一切，比任何东西都有用，比任何东西都好,0.0
山西,没孩子白活一辈子，,0.0
江苏,妈呀，反正我活到这么大，除了房子和车，就基础教育和吃喝总额应该没超过10万吧[石化R],1.0
上海,早不爽晚爽，晚不爽早爽,1.0
未知,我姐从怀开始算，到孩子上幼儿园，花费差不多10万左右，没去月子中心，也没给孩子报什么胎教早教之类的，纯纯的就是吃，用，检查，康复训练啥的！[笑哭R],0.0
湖南,这种一般情况是没有生育的才找一个借口说不要孩子,0.0
山西,他那么可爱，真不舍得离开他,0.0
广东,我希望我们成为她口中钦佩的父母，我心胸狭隘，但我会努力为她做到，进退有度，把握缘份,0.0
辽宁,祝福你，希望你53岁也依然这么坚定,1.0
未知,为什么要生孩子，因为大多数是平凡人，爱好和追求等老了少之又少，会逐渐的丧失欲望。所以对孩子的留恋和不舍成了活下去的精神支柱。不是孩子舍不得父母，而是父母舍不得孩子。心里有念想才有活着的盼头。,0.0
湖北,嘴上说是个混蛋儿子，可是我好喜欢他啊[捂脸],0.0
广东,咋每次一打开都能遇上你？,1.0
广西,我做了22年儿子，养孩子有没有用我不知道吗[翻白眼],1.0
未知,我从小认识的几个阿姨就没孩子啊，到处旅游，吃穿就没拮据过，所以我从小就知道不要孩子巴适得很[笑哭R],2.0
未知,咱就是说，这个婚非接不可么。这个孩非生不可么？,2.0
湖北,生孩子没什么好处，但是不后悔,0.0
未知,感觉负责不了一个生命   本身也不喜欢小孩   听见小孩叫哭就烦   而且我讨厌男的,2.0
未知,活到50都很极限了[失望R],1.0
新疆,没有孩子的话，我没有家。自己的家回不去，婆婆的家融不入[抱抱你],0.0
广东,一些事业单位的人材，生个小孩除开产假发岗位工资外，还有各种补贴，这样下来，还能多赚两三万，男人也有一头半个月的陪产假，小孩一出生就有单位的保险，未没一周岁还有什么奶粉钱，妈妈可以提前2个小时下班，怎样跟他们比？我怎么知道？因为隔壁的晒出来的，是什么单位？是珠海的某国企[偷笑R],0.0
未知,感谢每一位小天使👼🏻,0.0
山西,[偷笑]一个表情足矣表达我对他们的看法,1.0
未知,突然不敢生了[哭惹R],2.0
福建,没有孩子孤独轻松的活着，有孩子牵挂充实的活着,1.0
辽宁,为什么总有这样的话题，结婚的好处，生孩子的好处，孩子有什么用，人这一生都是未知的，喜欢单身就单身，喜欢结婚就结婚，别人的回答给不了你答案,1.0
广东,人生太短暂了……为什么不对自己好一点[流泪],1.0
江苏,爽一天是一天 一天天的焦虑没完没了，真的爽起来发现没有东西可以值得焦虑。闲着没事干养养花去。,1.0
北京,我觉得是头发的原因,1.0
广东,是否结婚，是否生孩子，都是每个人自己的选择，自己的生活方式自己做主，就几十年而已， 随心而活,1.0
未知,太真实了,1.0
广东,你这皮肤算好的了，我二胎开始断崖式衰老￼￼，感觉变了个人似的，皮肤越来越差，产后皮肤更差，斑￼什么的严重皮肤黄，照顾小孩怀孕时不敢护肤￼，做了很多项目都没很好的恢复，后面还是听说排黑色素，我就是这样皮肤才好的￼,1.0
重庆,有人是真的丁，有些人不是,1.0
上海,其实我也觉得不生孩子，自己钱够花会非常舒服甚至少了太多的麻烦，可是如果有一天一个人生病了老了这个怎么解决呢？当你身边没有任何人的时候，这个题无解！当然我也知道不能指望孩子。可是还是一个无解的问题！,1.0
海南,有什么用呢？只觉得有他们会觉得我的人生变得更丰富完整，虽然辛苦，但也幸福，我不需要他们多优秀，只希望他们健康快乐，我也清楚的知道他们终有一天不需要我们，会去过自己的人生，渐行渐远，但那有如何呢，我心甘情愿。,0.0
重庆,有了孩子轻轻拍着他的背哄他入睡，猛然想起，小时候我的奶奶也是这样哄我睡觉[灵机一动],0.0
福建,我感觉生完孩子好像换了个脸，比以前更好看[偷笑R]以前瘦又畏畏缩缩的体态，也不觉得好看，生完胖了一些，胶原蛋白肉眼可见，整体更协调和匀称，出去别人说怎么可能奔三，像20出头,0.0
澳大利亚,请问怎样找到这样的老公的[笑哭R],1.0
未知,不建议生 因为年龄小 接触的事和人都少,2.0
浙江,我以前还劝劝不生孩子会不会有什么，自从生了孩子后从不劝人生孩子。我不知道多羡慕别人丁克。,0.0
四川,我爸退休金一万多，我妈退休金七千多，等我退休的时候能有多少？我还不如我父母,1.0
广东,我也认认为孩子靠不住[捂脸],2.0
北京,我不想要孩子的理由就是不喜欢+太累 想要的理由就是我爱我的亲人 有了孩子多了亲人 喜欢亲情带来的感觉,2.0
陕西,我们结婚三年 老公从来不在我跟前说生孩子的事，我明确说过 我不要孩子,2.0
贵州,我觉得差不多诶,1.0
广东,刚生完那会很美～,0.0
广东,孩子是生活的调味剂，量力而为，不要指望他飞黄腾达。,0.0
广东,你的话看照片并无觉得有太大区别[笑哭R],1.0
未知,[哭惹R][哭惹R][哭惹R],1.0
上海,生和不生我都能理解，只有一种人我理解不了 那就是娃到初中甚至高中了还要生二胎[失望R][失望R],1.0
未知,长毛猫可以把pp后面的毛剪短一点，就不会沾粑粑了,1.0
四川,没有用真的 还要把你所有积蓄都用在他们身上 明明什么都是我的 但还要分他们一半[泪奔],2.0
广西,我现在35了，除了父母给我的催婚压力，其他感觉非常好，我爸爸小时候经常家暴我和我妈，他们控制欲很强，我爸的思想跟第一个男的一样，有时候我觉得他只是一个亲人，并不是所谓的爸爸，有时候想逃脱，但是他们又老了，传统观念又让我不得不尽孝，我向往自由，所以我很焦虑，特别焦虑。谁能安抚安抚我。,2.0
未知,人是时代的产物，思想更是，用过去的思想指导过现在的生活，显然是不明智的，为什么国外很多国家也走进低生育漩涡，不是因为几个人的“逆反”和“自私”,1.0
湖北,虽然我喜欢孩子，但不妨碍我理解别人丁克，每个人都有自己的想法，和觉得幸福的方式，如果这个世界千篇一律又有什么意思。,0.0
北京,好羡慕啊,0.0
浙江,我去，不敢要宝宝了[哭惹R],2.0
北京,一会就去麦当劳打工啦[色],1.0
江苏,我妈当时说我没有社会责任感，我当时就不乐意了，高低生了一个。后来听过一个心灵🐶八汤说是以后我和我老婆嘎了，他就是我们在这个世上生命的延续。[呲牙]我觉得还挺好，生了也没有后悔，还挺喜欢那个捣蛋鬼。,0.0
美国,我跟你想法处境很像.. 现在就是有一点疑惑，本来物欲就很低，几年下来天南地北也都转过了，觉得能让自己感动的，开心的事情越来越少.. 一边开始觉得是不是因为缺失原始的被需要的满足感，一边又觉得不应该为了这个可能性去要个孩子，毕竟这个东西是不可逆的。,1.0
日本,不结婚的我[doge]出生到死：爽,2.0
中国,"有一种人总在关注别人生不生孩子。有一种人总觉得多生几个孩子就高人一等。我结婚2多年，我们还没有孩子，我老公的嫂子结婚十几年，生了三个孩子。处处针对我们，说我们没本事生不出孩子。她能干生了好几个，简直就是疯狗，生不生关她什么事？三八婆！真想抽她几个大嘴巴！

是你们该怎么回她？我老公说管她什么事，疯狗🐶就算我们不生跟她没关系。",2.0
未知,真搞笑😄,1.0
未知,怀着呢。不过真的不喜欢人类幼仔，但是又对养个人类幼仔有些许好奇……如果生了以后真的扛不住，最坏的打算就是看完书柜里的书，然后跟这个世界告别了,0.0
四川,少接触老一辈的人，经验之谈。我身边几个长期和家人待在一起的童年玩伴，我和他们都不谈结婚生育的问题。才18岁就“不孝有三无后为大”。我很惊叹这些大人对小孩子洗脑的能力,2.0
河南,儿子10岁了，还是喜欢让我抱着。抱着太沉了又生了一个儿子[流泪],0.0
未知,很难得有男人是这种想法,1.0
山西,你的卧蚕好自然,1.0
山东,有了孩子你会体会到什么叫父爱什么叫母爱，有了钱的幸福不叫幸福，孩子呱呱坠地然后看她学会一个又一个的技能，然后第一次叫妈妈，每一个进步都会让我们热泪盈眶。你给孩子爱，孩子又反馈给你，那种满足是金钱买不来的。我不图她老了照顾我，不求任何回报的哺育。,0.0
未知,有钱就生没钱多养一个干啥 自己混混哈哈哈,1.0
河南,想要生孩子就找乐意生的，丁克就找丁克的，干嘛非得说服逼迫对方呢？,1.0
未知,在这儿[偷笑R]爸妈都知道 完全同意,1.0
山东,劝人生子天打雷劈,2.0
未知,最纯粹的爱只存在于两个人之间,1.0
广东,经常听到同龄人说丁克，虽然我自己没做到，但只能说各有各的好，生活因人而异,1.0
山西,孩子长大了12岁了，我甲状腺起个大包，他陪我看了一天病，意义就是多了一个可以亲密陪伴的家人,0.0
山西,生了孩子以后感觉她就是我的动力，多累都会对她笑[不失礼貌的微笑],0.0
未知,我们小区里面有一个女的 以前天天“劝”我们“不婚不育”或者是“丁克”等到她四十岁的时候 突然离婚又结婚并马上生孩子 她成了我们小区的一个笑话,0.0
江苏,生孩子的意义，几乎每个父母都能写篇小作文，但谈到结婚的意义，只有一堆省略号。,0.0
广东,我都这样了，何必再去拖累,2.0
湖南,你们是你们 我们是我们 开口闭口不孝子[微笑][微笑][微笑],1.0
未知,我看身边挺多人都是两个三个孩子的[捂脸][捂脸][捂脸],0.0
未知,养儿确实不防老，看到很多新闻，把几个孩子辛苦养大一个都不管你，老了说不到还打你，一个人不香吗,2.0
未知,76年的龙，和老公丁21年了[偷笑R],2.0
上海,[笑哭R]生完了就真的会很妈感了。,1.0
安徽,现在小孩穷养……想象不出来，不是小孩子活着就行，要教育要让她健康成长快乐成长！问有什么好处又说不出来，无语死啦啊啊啊啊,1.0
未知,我对我爸说：你们只想生孩子给你们带来什么？我想的是：我能给我的小孩什么。钱也没有爱也没有，那到我这里就可以结束了。我爸说我胡思乱想。,2.0
广东,生之前:生活质量一般,1.0
河北,我的两个小宝贝[感谢],0.0
上海,重点！要有钱，够花啊。不然几岁都可怜[新月R],1.0
未知,丁克根本不敢到处说的 动不动把你骂死[笑哭R],1.0
未知,娃小脸蛋贴着的感觉钱买不到的快乐吧,0.0
安徽,感觉后面变的更好看了,1.0
未知,我49了，还丁着呢,1.0
四川,94年 已婚正孕 觉得娃来太早了 自己还有很多想去做的事情 因为怀孕什么也做不了 生了以后起码等娃一岁,0.0
广东,好像有道题,1.0
浙江,备孕还要NNNN+[哭惹R],0.0
广东,你可拉倒吧[捂脸][捂脸],1.0
马来西亚,[微笑],1.0
未知,老有所依，本来应该是社会体制的事，全交给家庭，不然怎么鼓励生育呢？,1.0
辽宁,无意冒犯，我看了本作者其他文章，标题不都是已婚无娃吗？应该是想要而没娃的状态，等生完了，上学了，大把大把烧钱的时候就知道了！去做个市场调查吧，现在托费，奶粉，吃穿用玩，一个特长班一课时多少钱？小学，初中，高中补课多少钱？女人带娃家里没有老人帮着，很可能不能上班，孩子大病小病去医院就知道了，现在的食品污染环境污染，能不能顺利活到老都成问题，还指望孩子？孩子长大不能顺利就业结婚，你能帮衬多少？都考虑好了，再要不迟,1.0
未知,目前的中国生孩子已经成为基本的社会责任了，高学历优秀的人才们，这么好的基因，至少生一个吧.谁都知道丁克更轻松，可社会需要传承的人呀！,0.0
四川,我长到22岁用掉他们的钱包括看病应该不出20w，我大学四年才用5w,1.0
未知,生孩子太麻烦了。你想想27 28的年纪。说实话，你自己的人生都还没活通透。一个月的工资房贷车贷还没还完。还要加上一个孩子，本来两口子过的还算开心。多了孩子，烦恼就多了很多。小时候就需要人专门照顾孩子。大了需要考虑他的就读问题。到了他二十多岁还要考虑他就业问题。那啥时候才是自己的时间呀[失望R],2.0
陕西,不要孩子 就不要结婚了  太约束了,2.0
广东,好像只是胖了点[萌萌哒R],1.0
新疆,让房价变高,1.0
安徽,生小孩有用 生完以后孩子他爸用处不大,0.0
未知,这种问题有什么可争辩的，想生就生，不想生就不生，夫妻双方谁也别绑架谁，结婚前都说开了，老了后不后悔跟别人也没关系。,1.0
美国,你不生娃时间也不会停止,0.0
广东,还好，你还是很漂亮的，没老,0.0
未知,后悔了就去领养一个不行吗？反正女的也不用传宗接代啊,1.0
未知,[赞]，生完孩子后，真的觉着自己不够优秀，自己进步，成为她的榜样！,0.0
山东,好多人觉得用爱就可以，开始为了活着这两个字就拼尽了全力，那还有精力去爱？,1.0
未知,丁克九年了，别人爱咋咋做好自己就得了,2.0
北京,生了孩子才能白过来，已经晚了,0.0
未知,不想生，但是又想要一个可爱的女鹅[害羞R],0.0
广东,就想问问，我能不能插队,1.0
上海,当有个小家伙，每天在你耳边喊着，好爸爸，超级好爸爸的时候你能体会到那种感觉吗？父母给了我们第一次生命，孩子给了我们第二次,0.0
未知,因为我也不想被生出来,2.0
贵州,我抽烟喝酒，我问三岁半的女儿会不会嫌弃这样的妈妈，她说不会呀，我问她原因，她回答因为你是我的妈妈啊[流泪][流泪][流泪]瞬间觉得人生值得很幸运我有这样的女儿,0.0
北京,生孩子就是延续社会体系的可发展性。其他的好处没有,0.0
广西,宁愿不要老婆，但是孩子不能不要,0.0
未知,不会[飞吻R] 男人请自己生,2.0
未知,再补一个：孩子之后跟谁姓，单个孩子怎么定，多个孩子怎么定,1.0
重庆,so，为啥不让我父母刷到[微笑][微笑],1.0
广东,........,1.0
吉林,说实话，没有孩子活的更自由,2.0
山东,我感觉刚生完的时候好好看啊，撞在我的审美上了,0.0
未知,没钱养孩子，我怕孩子以后会埋怨我没有给他好的生活,2.0
日本,生完感觉很慈祥很柔美！,0.0
山东,[捂脸][捂脸][捂脸],1.0
未知,对于生不生孩子这个问题，你分析得最到位[赞],1.0
四川,看了以后很理解，我不只是丁克，我还恐婚，我单身也把日子过得很好,2.0
未知,看地域看圈子 我周围朋友里很多 我们公司外企同事也很多,1.0
未知,笑死，我连对象都没有,1.0
广东,生小孩不需要有什么用，就是爱跟责任。如果要附带条件，那不太适合生。,1.0
广东,生命的自然繁衍定律，这是大道，不会错的。,0.0
四川,不婚不育的朋友了解一下成年人意定监护。还有可以附条件立遗嘱，就是照顾你，给你养送终，你给他遗产。有保障的，当然，前提得是你有钱能让人来做这事……所以不婚不育不可怕，没钱才是最无解的,1.0
内蒙古,管你同不同意，我的人生用你说,1.0
山东,我之前也不喜欢孩子，但是没打算丁克，只是单纯不喜欢孩子，再就是觉得有了孩子就要负责任，但是意外有了孩子以后，孩子带来的幸福感真的很奇妙，现在超级喜欢小朋友[偷笑R],0.0
江苏,是吧，你以为是陪伴他，事实上是他在陪伴你。,0.0
广东,你以为老了没得照顾很艰难，实际上都不一定能活到退休年龄。,1.0
上海,算少了…[笑哭R][笑哭R][笑哭R],1.0
浙江,以前那些二代们都扎堆去国外，所以国内空出一些可以上升的通道，不管是通过教育，人脉，或特殊手段还是可以上去，有点希望，现在那些二代们全回国，彻底堵死，彻底没希望了[笑哭R][笑哭R][笑哭R],1.0
辽宁,起码有子女去养老院不会被欺负 没有的说不定啦,0.0
未知,生孩子不一定要结婚呀，希望有一个属于我自己的宝宝,0.0
浙江,建议丁克移民，至少去没人认识的大城市。不然身边的人各种阴阳怪气，有好心想劝的，有背地里嘲笑的，内心再强大也会讨厌那些人，会觉得身边的人都不理解自己，慢慢性格就变得越来越偏激，不温和了。当然，如果本来就是激进人格当我没说。,1.0
天津,"生孩子似乎是一种自己和旁人看来本能应该去做的事，也是一件在现代社会很多人看来违背人性的事。
但是孩子真的好可爱，我们都好爱他。我不需要他养老，我只希望他能一生健康喜乐就好。",0.0
湖北,想丁就丁，想生也希望是真的自己喜欢渴望孩子再生，而不是为了谁，为了某一段关系而生,1.0
广西,许愿先活到70岁吧，感觉自己身体真的差的很,1.0
未知,我还是会想要一个孩子，因为我觉得世界那么乱，多一个真正爱你的自己[偷笑R][偷笑R][偷笑R],0.0
未知,我也是三十多岁不想再过重复的日子，也看过了世界玩遍了全国，然后生了娃。请着月嫂，等月嫂走了又请的育儿嫂，准备请到娃三岁。目前觉得还挺不错的[笑哭R]。,0.0
未知,我们家族有两个丁克的亲戚[doge]一个60多了一个40多,2.0
未知,生孩子的本质！是为了让他来到这个世界体验时代新科技，感受物质生活！什么都没有的就不要造孽了！不是让你的孩子来替你承受比你更痛苦的传承[感谢],2.0
广东,你们中午都吃的啥，,1.0
浙江,你找个愿意生的不就行了[抠鼻][抠鼻][抠鼻][抠鼻],1.0
广西,[图片表情],1.0
辽宁,如果老公为了生娃离婚的话，那他会尽最大努力争夺财产的，不会太好看，做好财产保全啊,1.0
上海,生不生都是自己的选择。没有划分的那么清晰界限与标准。一线二线城市打拼的人 能把自己活好就不容易了。,1.0
广东,有用啊，我爸脑出血，没我人早没了,0.0
广东,我奶奶六个子女，还不是在养老院[快哭了],2.0
广东,问这个问题就问问自己活着有什么用,0.0
福建,你看着她慢慢长大，一路的辛酸都感觉值得了，有了小孩，你会想把自己童年的遗憾，弥补到孩子身上，你想给她最好的，那样好像自己也有了完美的一生,0.0
江苏,我就不生，过的挺好的，最不后悔的决定。,2.0
未知,我又不喜欢恋爱，又不喜欢孩子，又讨厌自己又厌世，怎么会生育呢[生气R]没人可以让我心甘情愿臣服于潮流,2.0
四川,不知道怎么说，可她说的很有道理,1.0
未知,我跟我对象也是这样的，一开始我就说不想要小孩，后面国庆的时候说给家里人旁敲侧击了这件事说发现家里人还是挺喜欢小孩的，我如果不想生的话就我俩还是不合适做朋友吧，一开始说的好听，说什么为我的身体考虑，你去看我主页就知道了,2.0
中国台湾,安樂死是個好東西[偷笑R],1.0
河北,想问一下这个奶奶有子女吗？如果没有子女这样讲是活的通透，如果有子女可能是她认为子女不孝有情绪，其实这人啊！年轻的时候怎么都行，没儿女好像是能剩下更多的钱？但我就想问一下真正结婚没孩子的或者没结婚过的，真的都很有钱很幸福吗？不尽然吧！,1.0
美国,34岁前觉得孩子不重要，拼事业，到处玩，后来觉得生活平淡，该是要小孩的时候了，我儿子出生过又有了新的生活目标，小孩带给我的快乐是别人给不了的，当然也会辛苦，但是值得，谁的生活不是一地鸡毛,0.0
未知,想生的人就自己去生吧，不要再问这些没用的问题，累了。觉得自己条件很好有钱有实力有学历的人就去，没必要在网络上问来问去,1.0
山东,一个惹你的变成2个或者3个,1.0
日本,爱情有什么用呢，真情有什么用呢，奉献有什么用呢,2.0
未知,很多人只是一个投资品，而有的人是爱的结晶,0.0
辽宁,人家老一辈人都怎么讲呢？不孝有三，无后为大[泣不成声],1.0
北京,不是 真觉得能活到这么老啊 能活到90的有几个 怎么这么自信,1.0
未知,我们想法一模一样[哭惹R]不过还好我现在22还不太急想这些[哭惹R][哭惹R]一个脑袋两个大[哭惹R],2.0
